Distance,2.174729,3012,1385
"System.AppDomainManagerInitializationOptions",3
"System.LoaderOptimization",3
"System.AppDomainUnloadedException",3
"System.ArgumentException",3
"System.ArithmeticException",3
"System.ArrayTypeMismatchException",3
"System.AsyncCallback",3
"System.AttributeTargets",3
"System.BadImageFormatException",3
"System.CannotUnloadAppDomainException",3
"System.TypeUnloadedException",3
"System.ConsoleCancelEventHandler",3
"System.ConsoleColor",3
"System.ConsoleKey",3
"System.ConsoleModifiers",3
"System.ConsoleSpecialKey",3
"System.ContextMarshalException",3
"System.Base64FormattingOptions",3
"System.DayOfWeek",3
"System.EnvironmentVariableTarget",3
"System.EventHandler",3
"System.EventHandler<TEventArgs>",3
"System.FormatException",3
"System.GCCollectionMode",3
"System.GCNotificationStatus",3
"System.IndexOutOfRangeException",3
"System.InsufficientExecutionStackException",3
"System.InvalidCastException",3
"System.InvalidOperationException",3
"System.InvalidProgramException",3
"System.MidpointRounding",3
"System.MulticastNotSupportedException",3
"System.NotImplementedException",3
"System.NotSupportedException",3
"System.NullReferenceException",3
"System.OperationCanceledException",3
"System.PlatformID",3
"System.RankException",3
"System.TimeoutException",3
"System.TypeCode",3
"System.TypeInitializationException",3
"System.TypeLoadException",3
"System.UnauthorizedAccessException",3
"System.UnhandledExceptionEventHandler",3
"System.Configuration.Assemblies.AssemblyHashAlgorithm",3
"System.Configuration.Assemblies.AssemblyVersionCompatibility",3
"System.IO.BufferedStream",3
"System.IO.DirectoryInfo",3
"System.IO.SearchOption",3
"System.IO.DriveType",3
"System.IO.FileAccess",3
"System.IO.FileInfo",3
"System.IO.FileMode",3
"System.IO.FileOptions",3
"System.IO.FileShare",3
"System.IO.FileStream",3
"System.IO.FileAttributes",3
"System.IO.IOException",3
"System.IO.MemoryStream",3
"System.IO.SeekOrigin",3
"System.IO.StreamReader",3
"System.IO.StreamWriter",3
"System.IO.StringReader",3
"System.IO.StringWriter",3
"System.IO.UnmanagedMemoryStream",3
"System.IO.IsolatedStorage.IsolatedStorageScope",3
"System.IO.IsolatedStorage.IsolatedStorageSecurityOptions",3
"System.IO.IsolatedStorage.IsolatedStorageFile",3
"System.Security.XmlSyntaxException",3
"System.Security.PartialTrustVisibilityLevel",3
"System.Security.SecurityCriticalScope",3
"System.Security.SecurityRuleSet",3
"System.Security.HostSecurityManagerOptions",3
"System.Security.SecurityContextSource",3
"System.Security.SecurityException",3
"System.Security.HostProtectionException",3
"System.Security.PolicyLevelType",3
"System.Security.SecurityZone",3
"System.Security.VerificationException",3
"System.Security.AccessControl.InheritanceFlags",3
"System.Security.AccessControl.PropagationFlags",3
"System.Security.AccessControl.AuditFlags",3
"System.Security.AccessControl.SecurityInfos",3
"System.Security.AccessControl.ResourceType",3
"System.Security.AccessControl.AccessControlSections",3
"System.Security.AccessControl.AccessControlActions",3
"System.Security.AccessControl.AceType",3
"System.Security.AccessControl.AceFlags",3
"System.Security.AccessControl.CompoundAceType",3
"System.Security.AccessControl.CompoundAce",3
"System.Security.AccessControl.AceQualifier",3
"System.Security.AccessControl.QualifiedAce",3
"System.Security.AccessControl.ObjectAceFlags",3
"System.Security.AccessControl.SystemAcl",3
"System.Security.AccessControl.DiscretionaryAcl",3
"System.Security.AccessControl.CryptoKeyRights",3
"System.Security.AccessControl.CryptoKeyAccessRule",3
"System.Security.AccessControl.CryptoKeyAuditRule",3
"System.Security.AccessControl.EventWaitHandleRights",3
"System.Security.AccessControl.EventWaitHandleAccessRule",3
"System.Security.AccessControl.EventWaitHandleAuditRule",3
"System.Security.AccessControl.FileSystemRights",3
"System.Security.AccessControl.FileSystemAccessRule",3
"System.Security.AccessControl.FileSystemAuditRule",3
"System.Security.AccessControl.MutexRights",3
"System.Security.AccessControl.MutexAccessRule",3
"System.Security.AccessControl.MutexAuditRule",3
"System.Security.AccessControl.NativeObjectSecurity",3
"System.Security.AccessControl.AccessControlModification",3
"System.Security.AccessControl.AccessRule<T>",3
"System.Security.AccessControl.AuditRule<T>",3
"System.Security.AccessControl.RegistryRights",3
"System.Security.AccessControl.RegistryAccessRule",3
"System.Security.AccessControl.RegistryAuditRule",3
"System.Security.AccessControl.AccessControlType",3
"System.Security.AccessControl.ObjectAccessRule",3
"System.Security.AccessControl.ObjectAuditRule",3
"System.Security.AccessControl.ControlFlags",3
"System.Security.Cryptography.CipherMode",3
"System.Security.Cryptography.PaddingMode",3
"System.Security.Cryptography.CryptographicException",3
"System.Security.Cryptography.FromBase64TransformMode",3
"System.Security.Cryptography.CspProviderFlags",3
"System.Security.Cryptography.CryptoStreamMode",3
"System.Security.Cryptography.CryptoStream",3
"System.Security.Cryptography.DESCryptoServiceProvider",3
"System.Security.Cryptography.DSACryptoServiceProvider",3
"System.Security.Cryptography.HMAC",3
"System.Security.Cryptography.KeyNumber",3
"System.Security.Cryptography.MACTripleDES",3
"System.Security.Cryptography.MD5CryptoServiceProvider",3
"System.Security.Cryptography.RC2CryptoServiceProvider",3
"System.Security.Cryptography.RIPEMD160Managed",3
"System.Security.Cryptography.RSASignaturePaddingMode",3
"System.Security.Cryptography.RSACryptoServiceProvider",3
"System.Security.Cryptography.RSAEncryptionPaddingMode",3
"System.Security.Cryptography.RijndaelManaged",3
"System.Security.Cryptography.SHA1CryptoServiceProvider",3
"System.Security.Cryptography.SHA1Managed",3
